Depth (m),Density (g/cc),DTCO (us/ft),DTSM (us/ft),Vp(0) (m/s),Vs(0) (m/s),v_iso_d,E_iso_d (Mpsi),Ev_d (Mpsi),Eh_d (Mpsi),vv_d,vh_d,Porosity,C11,C12,C13,C33,C44,Min Stress,Max Stress
4063.13,2.41,77,143.13,3958.33,2129.49,0.3,4.12,4.2,6.11,0.24,0.27,0.104441996,7.877128741,3.070218897,2.660019139,5.489614959,1.588804558,9049.752784,11049.32217
4063.25,2.38,77.72,140.71,3922,2166.22,0.28,4.15,4.2,6.12,0.23,0.26,0.117889996,7.667259129,2.812796139,2.414125682,5.315665219,1.621608027,8797.540979,10797.17188
4063.38,2.37,77.41,137.85,3937.5,2211.08,0.27,4.27,4.31,6.24,0.22,0.26,0.175809994,7.675185195,2.703626363,2.306767456,5.333022652,1.681672867,8618.340669,10618.03309
4063.5,2.41,76.58,134.78,3979.99,2261.43,0.26,4.52,4.55,6.54,0.22,0.25,0.171449986,7.935975949,2.712434901,2.30480407,5.547572599,1.791038528,8476.725679,10476.47962
4063.63,2.47,74.39,131.13,4097.09,2324.48,0.26,4.89,4.93,6.96,0.22,0.25,0.169669991,8.461027904,2.909822832,2.480775527,6.010318814,1.934621437,8454.485851,10454.3013
4063.75,2.51,71.26,125.88,4277.08,2421.37,0.26,5.4,5.46,7.52,0.22,0.26,0.172349987,9.162719971,3.179444792,2.721726771,6.661446343,2.134988552,8420.077836,10419.9548
4063.88,2.53,69.01,120.78,4416.59,2523.58,0.26,5.88,5.95,8.03,0.22,0.26,0.178990002,9.683610519,3.282971916,2.800878092,7.159703044,2.33751689,8275.982731,10275.92122
4064,2.53,67.09,117.92,4543.44,2584.72,0.26,6.17,6.26,8.32,0.22,0.26,0.186709995,10.08009219,3.466146701,2.967038392,7.561910442,2.447312736,8285.922261,10285.92226
4064.13,2.51,64.44,117.96,4729.71,2583.92,0.29,6.27,6.43,8.4,0.24,0.28,0.191501999,10.65536124,4.075806628,3.562003796,8.155707717,2.434179216,8654.867952,10654.92947
4064.25,2.51,62.78,119.98,4854.88,2540.38,0.31,6.15,6.4,8.28,0.26,0.29,0.146073999,11.05379408,4.652654624,4.132543953,8.569153541,2.346267191,9033.179839,11033.30287
4064.38,2.51,62.89,123.82,4846.44,2461.65,0.33,5.84,6.12,7.97,0.28,0.3,0.109253998,11.02466837,4.907922627,4.393116187,8.539392828,2.203094747,9300.914333,11301.09888
4064.5,2.52,64.35,129.32,4736.77,2356.91,0.34,5.43,5.71,7.56,0.28,0.31,0.098309994,10.72609487,4.936395391,4.430673279,8.21587844,2.034113206,9507.469953,11507.71602
4064.63,2.55,67.04,135.4,4546.26,2251.09,0.34,5.01,5.26,7.14,0.28,0.3,0.088950005,10.18133098,4.703125685,4.210294749,7.640262725,1.873211552,9605.671493,11605.97907
4064.75,2.55,70.06,140.41,4350.55,2170.75,0.33,4.65,4.86,6.77,0.28,0.3,0.086445999,9.548905267,4.334951678,3.858850005,7.004875451,1.743936541,9604.420343,11604.78944
4064.88,2.53,72.4,144.06,4210.21,2115.83,0.33,4.37,4.55,6.45,0.27,0.29,0.087307997,9.01769438,4.030221874,3.570225107,6.501082684,1.641870393,9590.535867,11590.96648
4065,2.48,74.03,147.01,4117.27,2073.3,0.33,4.11,4.27,6.14,0.27,0.29,0.089784002,8.55616742,3.801416844,3.357271985,6.09424924,1.545355126,9605.104168,11605.59629
4065.13,2.45,74.29,147.49,4102.91,2066.55,0.33,4.04,4.2,6.05,0.27,0.29,0.092315998,8.430396068,3.742615116,3.303750152,5.993215721,1.52043354,9608.361846,11608.91549
4065.25,2.46,72.87,144.27,4182.73,2112.74,0.33,4.23,4.39,6.25,0.27,0.29,0.093540001,8.680946571,3.843269276,3.399066336,6.23629159,1.591101428,9557.121503,11557.73666
4065.38,2.48,70.9,139.46,4298.92,2185.6,0.33,4.55,4.73,6.6,0.27,0.29,0.090875998,9.110217059,3.999413817,3.543863425,6.641176223,1.716602873,9462.469261,11463.14593
4065.5,2.51,69.42,135.17,4390.91,2254.99,0.32,4.88,5.06,6.97,0.27,0.29,0.087006006,9.509295259,4.108327308,3.640591326,7.009548839,1.848715276,9344.397534,11345.13572
4065.63,2.53,68.57,132.07,4445.08,2307.84,0.32,5.15,5.32,7.26,0.26,0.29,0.082650003,9.780263396,4.144796692,3.667778827,7.255259226,1.955715786,9229.656526,11230.45623
4065.75,2.54,67.77,130.17,4497.73,2341.49,0.31,5.31,5.49,7.44,0.26,0.29,0.078446002,9.984386722,4.214217912,3.730304894,7.451623283,2.019527012,9188.963994,11189.82521
4065.88,2.54,66.61,129.2,4575.58,2359.04,0.32,5.42,5.63,7.56,0.27,0.29,0.074949999,10.26345646,4.420365279,3.927280998,7.727000934,2.053951643,9252.832224,11253.75496
4066,2.54,66.05,128.78,4614.96,2366.9,0.32,5.46,5.68,7.6,0.27,0.3,0.072182002,10.38366057,4.519826241,4.0231931,7.851289301,2.065218671,9287.774799,11288.75905
4066.13,2.52,66.98,127.99,4550.78,2381.51,0.31,5.44,5.62,7.56,0.26,0.29,0.068772001,10.08441793,4.217911079,3.731804549,7.571358354,2.073516251,9125.662393,11126.70816
4066.25,2.5,67.94,126.06,4486.43,2417.94,0.3,5.49,5.63,7.6,0.25,0.28,0.063540001,9.786432078,3.843813748,3.367528938,7.294477489,2.118770571,8866.383457,10867.49074
4066.38,2.46,68.14,124.03,4472.96,2457.37,0.28,5.54,5.66,7.62,0.24,0.27,0.05632,9.606264103,3.609459548,3.139430596,7.149149027,2.15778355,8679.471313,10680.64011
4066.5,2.44,67.76,123.13,4497.96,2475.46,0.28,5.56,5.68,7.63,0.24,0.27,0.04796,9.591863754,3.590532531,3.121681086,7.158856834,2.168330909,8654.180512,10655.41083
4066.63,2.43,66.95,123.23,4552.66,2473.52,0.29,5.57,5.71,7.62,0.24,0.28,0.042688003,9.730230517,3.75780246,3.285614688,7.306957847,2.156937542,8767.465433,10768.75726
4066.75,2.44,66.04,124.03,4615.28,2457.53,0.3,5.57,5.74,7.63,0.25,0.28,0.041417999,9.971958738,4.030611268,3.551324178,7.540253955,2.137905399,8945.006219,10946.35957
4066.88,2.47,65.76,125.7,4635.26,2424.74,0.31,5.52,5.72,7.61,0.26,0.29,0.044537997,10.15193591,4.257050127,3.771590738,7.692976027,2.105116093,9105.564961,11106.97982
4067,2.47,66.08,128.02,4612.73,2380.79,0.32,5.36,5.57,7.44,0.27,0.29,0.052093997,10.09845935,4.343868039,3.860618497,7.633789017,2.033602045,9234.389721,11235.8661
4067.13,2.49,66.51,130.32,4582.49,2338.81,0.32,5.23,5.45,7.32,0.27,0.3,0.063790002,10.06827985,4.418651685,3.935321699,7.585831079,1.97601627,9343.116995,11344.65489
4067.25,2.5,67.53,132.14,4513.76,2306.59,0.32,5.1,5.3,7.19,0.27,0.3,0.118174,9.86741023,4.314144946,3.836462898,7.377710271,1.926569904,9353.667828,11355.26724
4067.38,2.49,69.68,133.85,4374.5,2277.21,0.31,4.92,5.08,6.99,0.26,0.29,0.13651,9.385111082,3.950822015,3.48903945,6.904520309,1.871040576,9231.908702,11233.56963
4067.5,2.47,72.16,135.67,4223.77,2246.64,0.3,4.72,4.84,6.78,0.25,0.28,0.142221994,8.863101825,3.560868697,3.117076637,6.400660066,1.810886526,9079.768126,11081.49057
4067.63,2.46,73.78,136.55,4131.41,2232.12,0.29,4.61,4.7,6.66,0.24,0.27,0.147257996,8.546909191,3.313766256,2.881305827,6.099046919,1.780330671,8958.878076,10960.66203
4067.75,2.48,74.87,135.26,4071.31,2253.41,0.28,4.68,4.74,6.75,0.23,0.26,0.152089996,8.43142745,3.087421065,2.658605146,5.968563992,1.828451828,8734.796215,10736.64169
4067.88,2.49,75.93,132.99,4014.15,2291.98,0.26,4.78,4.81,6.87,0.21,0.25,0.155809994,8.290649725,2.797888994,2.37370332,5.823185564,1.898443383,8420.732086,10422.63907
4068,2.48,76.55,131.76,3981.71,2313.28,0.25,4.79,4.8,6.88,0.2,0.24,0.158120003,8.151445396,2.615635881,2.196641085,5.699571478,1.923793992,8236.192757,10238.16126
4068.13,2.45,75.85,130.85,4018.38,2329.41,0.25,4.81,4.83,6.88,0.21,0.24,0.159520006,8.169959711,2.640442389,2.222063484,5.7417812,1.929457296,8249.703256,10251.73328
4068.25,2.43,74.63,129.39,4084.22,2355.65,0.25,4.9,4.92,6.95,0.21,0.25,0.160963993,8.296205302,2.724045579,2.301965313,5.883076167,1.957079409,8285.604766,10287.6963
4068.38,2.45,73.44,128.78,4150.48,2366.8,0.26,5.02,5.06,7.09,0.22,0.25,0.163859997,8.572992925,2.910288611,2.477354114,6.132996065,1.994329661,8391.073827,10393.22688
4068.5,2.49,72.07,130.14,4229.29,2342.12,0.28,5.06,5.14,7.15,0.23,0.27,0.163900013,8.933928741,3.277518026,2.831156394,6.456322407,1.980021464,8678.815213,10681.02978
4068.63,2.51,70.55,132.58,4320.35,2298.93,0.3,5.02,5.15,7.12,0.25,0.28,0.160412006,9.310525701,3.745592894,3.285195372,6.805038199,1.926832242,9047.07136,11049.34744
4068.75,2.52,68.96,134.86,4420.21,2260.09,0.32,4.94,5.13,7.05,0.27,0.29,0.153287992,9.660873869,4.210334337,3.736769299,7.14592376,1.868209035,9381.367491,11383.70509
4068.88,2.51,67.67,135.49,4503.96,2249.56,0.33,4.92,5.15,7.02,0.28,0.3,0.141899996,9.898591838,4.502932516,4.021566753,7.392822483,1.844232723,9556.79894,11559.19805
4069,2.51,67.99,133.72,4483.25,2279.42,0.33,5.01,5.21,7.1,0.27,0.3,0.125100002,9.803522262,4.322449023,3.845687774,7.3045632,1.888235077,9411.5042,11413.96483
4069.13,2.48,70.42,132.79,4328.04,2295.27,0.3,4.94,5.08,7.02,0.25,0.28,0.111115999,9.208653246,3.731310773,3.276285056,6.736885738,1.894720496,9077.801584,11080.32373
4069.25,2.45,73.24,134.96,4161.4,2258.39,0.29,4.68,4.77,6.72,0.24,0.27,0.105928001,8.588346715,3.299061885,2.866516939,6.152734963,1.812121572,8908.178596,10910.76226
4069.38,2.42,75.21,139.02,4052.43,2192.53,0.29,4.37,4.45,6.38,0.24,0.27,0.109347992,8.172408703,3.153073075,2.73482569,5.770407311,1.689146957,8975.381668,10978.02685
4069.5,2.41,75.74,141.88,4024.21,2148.27,0.3,4.2,4.29,6.19,0.25,0.27,0.120135994,8.056811711,3.197427765,2.781669116,5.666820121,1.614930639,9116.476993,11119.18369
4069.63,2.43,74.37,141.59,4098.29,2152.69,0.31,4.28,4.39,6.28,0.26,0.28,0.136000004,8.334301711,3.424730807,2.997922978,5.921249477,1.633687492,9245.102599,11247.87081
4069.75,2.45,72.03,139.64,4231.64,2182.74,0.32,4.47,4.62,6.49,0.26,0.29,0.150256004,8.804648406,3.758750722,3.315428184,6.364788868,1.693441254,9366.856031,11369.68576
4069.88,2.47,70.1,137.96,4348.35,2209.36,0.33,4.65,4.83,6.7,0.27,0.29,0.158283997,9.257486576,4.073473662,3.614172689,6.78929008,1.752709692,9462.250189,11465.14143
4070,2.48,68.9,137.6,4424.07,2215.15,0.33,4.71,4.92,6.78,0.28,0.3,0.161152,9.531419108,4.309568892,3.840582686,7.053360705,1.768306567,9563.778321,11566.73108
4070.13,2.49,68.04,137.63,4479.9,2214.63,0.34,4.74,4.97,6.81,0.28,0.3,0.16024601,9.733997256,4.501223153,4.024969126,7.249981945,1.771756893,9652.801151,11655.81542
4070.25,2.5,68.77,137.42,4432.45,2218.01,0.33,4.75,4.97,6.83,0.28,0.3,0.157270002,9.615915592,4.35307616,3.880489126,7.122860131,1.783581226,9566.776196,11569.85198
4070.38,2.49,71.53,137.39,4260.93,2218.48,0.31,4.67,4.81,6.74,0.26,0.29,0.154086008,9.032096614,3.790877653,3.339273678,6.553288267,1.776481681,9273.911272,11277.04857
4070.5,2.44,74.58,138.2,4086.7,2205.51,0.29,4.46,4.55,6.48,0.24,0.27,0.15302,8.334243821,3.235945015,2.811409662,5.912016427,1.721901678,8991.189729,10994.38855
4070.63,2.4,75.52,139.86,4035.84,2179.24,0.29,4.29,4.37,6.28,0.24,0.27,0.153140001,8.063643712,3.123474292,2.709517609,5.680702683,1.656330809,9003.340076,11006.60041
4070.75,2.39,74.61,141.01,4085.51,2161.55,0.31,4.23,4.34,6.21,0.25,0.28,0.154576006,8.166849252,3.306531347,2.888333491,5.792349419,1.621407279,9183.983716,11187.30557
4070.88,2.41,73.29,140.78,4159.04,2165.13,0.31,4.31,4.44,6.3,0.26,0.28,0.158520002,8.448086129,3.537919425,3.108544382,6.050389666,1.639710671,9310.155023,11313.53839
4071,2.46,72.32,139.87,4214.44,2179.19,0.32,4.46,4.61,6.49,0.26,0.29,0.155248003,8.777300079,3.728385635,3.2854978,6.331184668,1.692765608,9353.401838,11356.84672
4071.13,2.5,72.17,140.81,4223.39,2164.67,0.32,4.49,4.65,6.56,0.27,0.29,0.150380001,8.958707432,3.868794087,3.416208886,6.469396767,1.699511469,9429.56136,11433.06776
4071.25,2.49,74.4,145.02,4096.61,2101.83,0.32,4.22,4.36,6.27,0.26,0.29,0.145872002,8.541833131,3.669982892,3.2285218,6.067324003,1.597141667,9463.631771,11467.19968
4071.38,2.47,79.16,150.86,3850.46,2020.41,0.31,3.83,3.92,5.83,0.25,0.28,0.142491999,7.731288235,3.162946063,2.746848182,5.304196118,1.460401214,9345.312326,11348.94176
4071.5,2.42,83.78,154.88,3637.95,1967.93,0.29,3.52,3.57,5.48,0.24,0.26,0.139820004,7.012804047,2.678813493,2.288627323,4.654217326,1.361922675,9128.134686,11131.82563
4071.63,2.37,86.12,156.18,3539.12,1951.63,0.28,3.36,3.39,5.27,0.23,0.26,0.143140001,6.600394987,2.408184538,2.035779058,4.308465233,1.310162749,8968.41834,10972.1708
4071.75,2.34,86.4,156.44,3527.58,1948.31,0.28,3.3,3.33,5.18,0.23,0.26,0.143628006,6.479013865,2.354548802,1.988219002,4.22083251,1.287541506,8956.561377,10960.37535
4071.88,2.36,85.31,155.33,3572.93,1962.3,0.28,3.39,3.42,5.29,0.23,0.26,0.142536001,6.660248313,2.455100448,2.08171269,4.37265171,1.318944791,8998.671216,11002.54671
4072,2.41,83.09,150.68,3668.18,2022.87,0.28,3.67,3.71,5.64,0.23,0.26,0.140971994,7.065571549,2.586189765,2.199965384,4.712368632,1.43308734,8922.155898,10926.09291
4072.13,2.46,79.46,141.99,3835.93,2146.69,0.27,4.19,4.23,6.23,0.22,0.26,0.139899998,7.686588271,2.725466841,2.321349067,5.262104298,1.64799008,8708.483881,10712.4824
4072.25,2.5,74.71,132.43,4079.9,2301.66,0.27,4.87,4.91,6.96,0.22,0.26,0.141595993,8.518591643,2.973178694,2.540594867,6.037266358,1.921419819,8539.5681,10543.62814
4072.38,2.51,69.95,124.85,4357.32,2441.37,0.27,5.53,5.61,7.65,0.23,0.26,0.143759995,9.432022003,3.368181283,2.900734708,6.924769996,2.173867149,8523.797149,10527.9187
4072.5,2.51,66.4,120.03,4590.5,2539.4,0.28,6.01,6.14,8.14,0.24,0.27,0.145459995,10.17976776,3.769442709,3.273147472,7.676589433,2.349135495,8586.38799,10590.57106
4072.63,2.52,63.93,115.67,4767.98,2634.99,0.28,6.49,6.65,8.63,0.24,0.27,0.145937996,10.79861604,4.020196014,3.49666676,8.298136936,2.534370468,8545.024324,10549.26891
4072.75,2.53,62.16,110.47,4903.31,2759.06,0.27,7.09,7.25,9.25,0.23,0.27,0.144610004,11.32920362,4.03500073,3.478574859,8.82470854,2.794111485,8318.909328,10323.21543
4072.88,2.54,61.1,106.41,4988.73,2864.27,0.25,7.59,7.74,9.76,0.21,0.26,0.141602001,11.68189388,3.936085801,3.349771637,9.174576572,3.024348901,8077.152268,10081.51989
4073,2.55,60.26,105.86,5057.86,2879.17,0.26,7.71,7.89,9.88,0.22,0.26,0.138450003,11.94915912,4.130625909,3.534708595,9.445450205,3.060718325,8153.231781,10157.66091
4073.13,2.55,59.77,108.31,5099.44,2814.16,0.28,7.5,7.73,9.67,0.24,0.28,0.136882,12.10960945,4.547431969,3.961139999,9.608919327,2.926353396,8469.946749,10474.4374
4073.25,2.54,60.48,112.17,5039.58,2717.21,0.3,7.05,7.3,9.22,0.25,0.29,0.137928,11.86908388,4.70414508,4.140319294,9.366242283,2.722835152,8718.402481,10722.95465
4073.38,2.56,62.62,116.44,4867.24,2617.68,0.3,6.59,6.81,8.77,0.25,0.29,0.141920004,11.32236489,4.499589601,3.960523769,8.788133085,2.541943457,8790.440763,10795.05444
4073.5,2.55,65.37,121.14,4662.97,2516.19,0.29,6.06,6.23,8.22,0.25,0.28,0.146560001,10.57932805,4.157931535,3.648999098,8.040720765,2.341293897,8816.918333,10821.59353
4073.63,2.52,68.24,128.27,4466.28,2376.25,0.3,5.37,5.52,7.48,0.25,0.28,0.148662004,9.787340923,3.950893679,3.474523161,7.278324438,2.060259616,9013.395862,11018.13257
4073.75,2.47,71.69,137.57,4251.9,2215.63,0.31,4.62,4.76,6.67,0.26,0.29,0.146801996,8.935260938,3.743377145,3.296085529,6.475703838,1.75838966,9276.901861,11281.70009
4073.88,2.42,75.82,147.75,4020.25,2062.94,0.32,3.95,4.08,5.93,0.26,0.29,0.140861998,8.08204837,3.464499296,3.040370546,5.681463548,1.495989866,9494.900248,11499.75999
4074,2.42,79.8,156.67,3819.37,1945.5,0.32,3.52,3.64,5.47,0.26,0.28,0.132030001,7.502990748,3.240354994,2.826132259,5.123647746,1.329401394,9632.150516,11637.07178
4074.13,2.42,82.54,160.85,3692.8,1894.96,0.32,3.34,3.44,5.27,0.26,0.28,0.128366003,7.162001063,3.041056523,2.63424376,4.795618264,1.262800129,9613.428364,11618.41114
4074.25,2.42,84.08,160.86,3625.17,1894.82,0.31,3.3,3.38,5.23,0.25,0.27,0.127911997,6.955232088,2.848288024,2.451062158,4.606318411,1.25844759,9470.542364,11475.58666
4074.38,2.41,84.59,159.23,3603.1,1914.2,0.3,3.33,3.4,5.26,0.24,0.27,0.134115992,6.867436312,2.721849591,2.331735671,4.531562499,1.279005485,9324.643302,11329.74911
4074.5,2.42,84.24,158.03,3618.14,1928.69,0.3,3.4,3.46,5.34,0.24,0.27,0.145959997,6.950681291,2.737158117,2.344818608,4.597960359,1.30652891,9286.743589,11291.91091
4074.63,2.43,83.43,157.73,3653.55,1932.42,0.31,3.43,3.5,5.38,0.25,0.27,0.157959995,7.060893425,2.827762579,2.430894332,4.698086191,1.314300421,9349.09956,11354.3284
4074.75,2.44,82.83,156.86,3679.95,1943.09,0.31,3.49,3.57,5.45,0.25,0.27,0.167320004,7.173959422,2.884975581,2.484090855,4.793745621,1.336521503,9355.815095,11361.10545
4074.88,2.46,82.98,154.29,3673.29,1975.55,0.3,3.61,3.67,5.59,0.24,0.27,0.17635601,7.208469554,2.790810643,2.391891841,4.811643164,1.391742812,9180.452875,11185.80475
4075,2.48,82.94,150.49,3674.86,2025.43,0.28,3.78,3.82,5.79,0.23,0.26,0.180428009,7.265621104,2.663316805,2.266651709,4.851017472,1.473615317,8932.091456,10937.50484
4075.13,2.49,81.93,147.19,3720.31,2070.74,0.28,3.95,3.98,5.98,0.22,0.26,0.178671989,7.422540517,2.660501673,2.2609699,4.991831802,1.546506488,8813.097244,10818.57215
4075.25,2.48,80.58,144.71,3782.57,2106.24,0.28,4.07,4.1,6.1,0.23,0.26,0.173999996,7.574639067,2.716198764,2.313517586,5.143699415,1.59484644,8787.071408,10792.60782
4075.38,2.44,79.27,141.61,3844.86,2152.46,0.27,4.18,4.21,6.2,0.22,0.26,0.169127998,7.643293586,2.708192919,2.30699675,5.239454109,1.642073096,8708.501991,10714.09992
4075.5,2.43,77.59,136.77,3928.41,2228.54,0.26,4.43,4.46,6.46,0.22,0.25,0.16388401,7.853031653,2.693084506,2.286997539,5.449489478,1.753729563,8536.829863,10542.48931
4075.63,2.43,74.99,131.03,4064.37,2326.12,0.26,4.8,4.83,6.85,0.21,0.25,0.158660002,8.25134523,2.768887006,2.348800324,5.835601531,1.911454902,8394.000707,10399.72167
4075.75,2.44,71.91,125.08,4238.83,2436.77,0.25,5.27,5.32,7.35,0.21,0.25,0.154563999,8.801358998,2.924677198,2.482020354,6.368189281,2.104522257,8288.108066,10293.89055
4075.88,2.46,69.25,119.29,4401.13,2555.05,0.25,5.81,5.86,7.9,0.21,0.25,0.15342,9.366920706,3.030525908,2.560196815,6.912959414,2.329893491,8126.6964,10132.5404
4076,2.46,67.09,115.48,4542.89,2639.46,0.25,6.19,6.25,8.29,0.21,0.25,0.149779997,9.810858161,3.172255543,2.679877093,7.3594862,2.484345022,8075.22322,10081.12873
4076.13,2.48,65.18,115.16,4676.59,2646.74,0.26,6.37,6.48,8.48,0.22,0.26,0.148492002,10.32566415,3.608691287,3.099854547,7.859320074,2.517375608,8327.734608,10333.70164
4076.25,2.5,64.59,117.26,4719.01,2599.42,0.28,6.29,6.44,8.41,0.24,0.27,0.148411999,10.56834971,3.962876201,3.450908035,8.080081779,2.45170467,8600.191855,10606.2204
4076.38,2.51,65.59,120.13,4647.08,2537.21,0.29,6.05,6.2,8.18,0.24,0.28,0.149285994,10.38072469,3.970748138,3.46869386,7.876359798,2.3478945,8711.310336,10717.4004
4076.5,2.51,67.26,123.85,4531.61,2460.97,0.29,5.7,5.84,7.82,0.24,0.28,0.151750002,9.985305161,3.858787857,3.373620306,7.480889633,2.206271237,8799.666523,10805.8181
4076.63,2.51,69.58,128.83,4380.34,2365.82,0.29,5.28,5.4,7.39,0.25,0.28,0.156342001,9.498169629,3.705028559,3.238285127,6.992564377,2.039780104,8901.083917,10907.29701
4076.75,2.52,72.69,134.19,4193.3,2271.37,0.29,4.88,4.98,6.98,0.24,0.27,0.162385998,8.939945919,3.451218513,3.002722038,6.431092301,1.886894206,8933.045534,10939.32014
4076.88,2.53,75.96,139.34,4012.4,2187.45,0.29,4.53,4.6,6.62,0.24,0.27,0.168766003,8.418504867,3.190147011,2.757358387,5.911562366,1.756996132,8929.384537,10935.72066
4077,2.52,78.29,143.43,3893.13,2125.11,0.29,4.24,4.31,6.31,0.24,0.27,0.174748001,8.010112514,3.018338228,2.598335141,5.530157776,1.64778775,8958.103726,10964.50136
4077.13,2.47,79.06,145.54,3855.13,2094.25,0.29,4.06,4.13,6.09,0.24,0.27,0.179979992,7.769796546,2.957009663,2.545973695,5.334315423,1.574196343,9020.328708,11026.78786
4077.25,2.43,78.37,145.74,3889.23,2091.44,0.3,4,4.08,6,0.24,0.27,0.181971989,7.734641671,3.012249777,2.604141838,5.336927058,1.543322036,9109.489894,11116.01056
4077.38,2.43,76.7,144.21,3973.82,2113.51,0.3,4.11,4.2,6.11,0.25,0.27,0.181653996,7.987120754,3.190344447,2.773884173,5.578471731,1.578011729,9187.277439,11193.85962
4077.5,2.44,75.26,141.55,4050.22,2153.28,0.3,4.28,4.38,6.29,0.25,0.28,0.178670006,8.226643992,3.294999121,2.8718296,5.806951659,1.641311379,9165.075246,11171.71895
4077.63,2.46,74.26,138.93,4104.63,2193.89,0.3,4.46,4.56,6.5,0.25,0.28,0.173477993,8.449267823,3.350933619,2.920801402,6.008005964,1.716382207,9095.356807,11102.06202
4077.75,2.47,73.28,136.75,4159.44,2228.95,0.3,4.62,4.73,6.67,0.25,0.28,0.167350006,8.65253196,3.417049159,2.980391767,6.197133993,1.779598745,9052.12075,11058.88748
4077.88,2.47,72.5,134.63,4204.39,2263.92,0.3,4.75,4.86,6.81,0.25,0.27,0.160389996,8.782291882,3.435822861,2.99561664,6.326665625,1.834393273,8990.385021,10997.21327
4078,2.47,72.16,132.78,4223.76,2295.48,0.29,4.88,4.97,6.94,0.24,0.27,0.15526,8.855906176,3.395528569,2.952976781,6.395456344,1.888955361,8892.636317,10899.52608
4078.13,2.46,71.96,132.02,4235.72,2308.69,0.29,4.91,5.01,6.97,0.24,0.27,0.151104002,8.867485999,3.378361847,2.93586496,6.413522194,1.905340897,8859.827612,10866.77889
4078.25,2.46,71.48,131.9,4264.2,2310.92,0.29,4.92,5.02,6.97,0.24,0.27,0.147153997,8.925976611,3.447223251,3.00320718,6.4789377,1.902821336,8908.214761,10915.22756
4078.38,2.46,70.39,131.11,4330.15,2324.84,0.3,5.01,5.13,7.07,0.25,0.28,0.142729998,9.15209864,3.613169154,3.161220472,6.697234884,1.930519673,8979.218069,10986.29238
4078.5,2.48,68.98,129.85,4418.68,2347.34,0.3,5.16,5.31,7.24,0.25,0.28,0.142321997,9.487413606,3.838233365,3.374269383,7.01636622,1.980054272,9053.647503,11060.78333
4078.63,2.49,68.87,130.16,4425.43,2341.81,0.31,5.17,5.32,7.26,0.26,0.28,0.138710003,9.558801942,3.898902838,3.43183043,7.074751642,1.981090058,9088.666002,11095.86334
4078.75,2.49,70.94,132.68,4296.54,2297.26,0.3,4.96,5.08,7.04,0.25,0.28,0.135293999,9.150566887,3.642192258,3.188522141,6.668635025,1.906432865,9031.051616,11038.31047
4078.88,2.47,74.19,136.85,4108.11,2227.2,0.29,4.59,4.68,6.64,0.24,0.27,0.133154001,8.494097196,3.266465141,2.835498688,6.042683137,1.776088297,8957.193688,10964.51406
4079,2.45,78.03,142.18,3906.26,2143.81,0.28,4.19,4.25,6.22,0.23,0.26,0.131049995,7.837600455,2.917800667,2.508489159,5.421404828,1.632904556,8902.908523,10910.29041
